año,mes,estado,cod,radiancia_media,fuente
2021,1,Apure,AP,0.0271,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Aragua,AR,0.9783,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Barinas,BA,0.1032,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Bolívar,BO,0.0466,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Carabobo,CA,3.747,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Cojedes,CO,0.1482,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,DeltaAmacuro,DE,0.0124,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,DependenciasFederales,DF,0.0631,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,DistritoCapital,DC,19.6435,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Falcón,FA,1.4066,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Guárico,GU,0.1781,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Lara,LA,0.4084,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Miranda,MI,1.4627,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Monagas,MO,14.6214,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Mérida,ME,0.1737,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,NuevaEsparta,NE,3.9871,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Portuguesa,PO,0.2533,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Sucre,SU,0.3872,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Trujillo,TR,0.4316,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Táchira,TA,0.354,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Vargas,VA,2.0375,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Yaracuy,YA,0.3605,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,1,Zulia,ZU,0.6806,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Amazonas,AM,0.0822,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Anzoátegui,AN,2.3103,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Apure,AP,0.0962,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Aragua,AR,1.0393,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Barinas,BA,0.1014,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Bolívar,BO,0.057,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Carabobo,CA,3.7973,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Cojedes,CO,0.1814,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,DeltaAmacuro,DE,0.0181,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,DependenciasFederales,DF,0.0486,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,DistritoCapital,DC,19.326,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Falcón,FA,1.263,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Guárico,GU,0.167,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Lara,LA,0.4637,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Miranda,MI,1.7201,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Monagas,MO,13.3015,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Mérida,ME,0.2118,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,NuevaEsparta,NE,4.1555,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Portuguesa,PO,0.3032,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Sucre,SU,0.3704,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Trujillo,TR,0.5295,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Táchira,TA,0.3609,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Vargas,VA,2.2585,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Yaracuy,YA,0.4652,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,2,Zulia,ZU,0.6923,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Amazonas,AM,0.0344,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Anzoátegui,AN,1.9243,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Apure,AP,0.0823,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Aragua,AR,1.0337,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Barinas,BA,0.1029,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Bolívar,BO,0.0534,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Carabobo,CA,3.8542,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Cojedes,CO,0.1894,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,DeltaAmacuro,DE,0.0459,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,DependenciasFederales,DF,0.0649,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,DistritoCapital,DC,20.7756,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Falcón,FA,1.3422,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Guárico,GU,0.1236,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Lara,LA,0.4191,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Miranda,MI,1.5859,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Monagas,MO,13.4694,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Mérida,ME,0.2009,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,NuevaEsparta,NE,4.4785,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Portuguesa,PO,0.3157,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Sucre,SU,0.3734,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Trujillo,TR,0.475,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Táchira,TA,0.3573,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Vargas,VA,2.2968,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Yaracuy,YA,0.3802,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,3,Zulia,ZU,0.7204,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Amazonas,AM,0.0052,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Anzoátegui,AN,2.909,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Apure,AP,0.0411,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Aragua,AR,1.1614,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Barinas,BA,0.0929,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Bolívar,BO,0.0442,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Carabobo,CA,4.2125,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Cojedes,CO,0.2019,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,DeltaAmacuro,DE,0.0165,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,DependenciasFederales,DF,0.0616,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,DistritoCapital,DC,20.9944,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Falcón,FA,1.1372,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Guárico,GU,0.1022,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Lara,LA,0.6373,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Miranda,MI,1.8078,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Monagas,MO,16.6356,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,Mérida,ME,0.2137,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
2021,4,NuevaEsparta,NE,4.4671,"NASA Black Marble VNP46A3 (LAADS DAAC, coleccion 002), radiancia NearNadir Composite Snow Free sobre Venezuela (mascara venezuela_states.geojson, 5 tiles). nW/cm2/sr salvo frac_iluminada (%)."
